skill_match,keyword_match,resume_jd_similarity,experience_score,education_score,project_relevance,certification_score,ats_score,candidate_suitable
39.31706540006768,29.181472876316548,56.230181921899664,51.3511494875908,36.605595242309896,47.400944809210245,47.3113959860998,41.435831769743295,1
44.19964515300364,48.35712637815432,72.85946763647563,41.75011796570283,93.90863413722724,91.30784156305424,56.47283426400629,56.30302232188451,1
44.268896400375105,60.83478318640025,85.88483910188997,70.20698724480816,82.35134623576619,60.617782085259215,68.63341034140966,61.97025365247151,1
41.05244913459694,76.79145298482327,34.19236745005747,73.58385030547986,86.85752546607152,28.568226984123513,67.15037924335358,53.21269303327767,0
25.60765985839477,76.05725026171416,24.75945750588162,92.87518581605008,28.992634403024173,94.71041967272643,82.07073408680773,47.86133371597346,0
65.49456035730833,80.60992837036375,81.60918711864687,93.68216502538642,38.270668307134976,65.20607162866473,25.603935805152098,70.53555767969515,1
67.2932560019297,31.703304327423105,63.19604891779535,63.79444112270798,55.27881223849819,59.81054204104982,79.11387120052703,57.0175587962294,1
81.93957732096533,57.37225724603433,65.96747532180899,92.49889885520815,27.578687080089825,27.36828527200884,25.016720952861473,64.83854104621666,1
70.62906280324222,51.48866406323036,79.94571329134746,71.6985130646874,44.69102066625905,89.86932378892286,79.00257176565219,67.84455211948793,1
39.642795272814055,47.13536142176432,43.15519841634103,30.608931889999972,29.822669803375334,92.89019707005953,53.03232297590026,44.607564471160956,0
48.66558582219279,76.37485669419024,62.23944522023199,92.89119894707697,80.42411951275137,56.349565129963224,48.10875787846609,62.46324032877432,1
96.93052359394576,75.42081888029148,94.0955728003073,27.47828617736331,86.04269433526261,68.9659107192966,27.753734266809005,82.11203381295192,1
65.06063999753766,72.88770920843591,18.984214871088227,54.34543694733972,84.0319608957057,41.62872202752719,54.68384654388409,56.524492596187635,0
53.385130165431455,42.15419131539933,91.47535164124434,80.50352283452128,26.847072879688838,97.76277262700584,88.33600194461962,62.19088222929149,1
40.71267502912312,84.95172637287506,26.513562549710628,97.92837843793909,71.25477888852295,70.01000124470376,25.23525815873062,54.0115011998488,0
89.76267191173002,20.319960256357554,37.26624464329176,29.4417500133308,80.14143525537749,33.85633817703183,90.85105817047082,55.66470324266379,1
70.50152314619922,20.893016839575697,18.434386730296037,22.132633361151914,66.47401421181821,82.11854486875322,37.08422565019108,43.97613556171858,0
85.95270743384583,22.57855521226083,82.0771082913341,92.22363441378243,79.76867192835044,73.84966271829097,85.03841749243065,68.68752739082079,1
21.212103963765315,34.14256885752443,27.993894344451448,58.362479215438924,77.61505026630756,68.4009475661119,86.0904879809548,36.08210572202992,0
30.41703939528727,76.76968735481293,33.44331926951233,39.66070010542402,74.79237578250431,96.41638279189455,66.92348847816557,50.416696838855664,0
22.36002519930365,67.30471759420263,21.38804412641337,88.73165690934538,74.76626280804966,31.85022771380026,25.337680465935847,39.96408843844616,0
32.682658310425516,96.4021743643354,54.684851396679186,80.72647586731264,68.91266736862215,63.79305199669099,29.610420373203976,58.62857505936011,0
93.68195628464761,42.107410601177435,64.24137726460337,73.98207556712529,69.9386524196247,93.24755277564148,29.87511919360464,69.51598280064151,1
58.66821907575537,50.32275125926128,55.93349835860945,27.53740209581957,28.727568789821227,40.24604366250059,42.3763683008665,51.24563330550198,1
52.232257094508,66.87900376293027,68.77032939346104,50.94487172684562,50.702648754295765,35.41028213575696,65.06449987272066,58.861221926983525,0
43.363272905379034,20.884786742189096,51.47200353254883,55.93061400721363,36.04742945633688,63.79663464976925,63.26175203455367,41.644564416333374,0
74.16017448882971,69.8358785760968,70.19464452168253,43.29713214592345,80.99457775887632,61.93155068797435,52.513455614391205,69.39079542980937,1
68.08099847528456,46.852586756020344,59.01913956854066,76.93645507857762,88.91223093789662,91.68457578361533,58.290634014647935,63.13651885979969,1
59.622009179245524,81.98963286110691,43.1560553395361,84.99058898760549,57.531331721393876,27.26853794682147,23.764731765835496,59.6740820170027,0
85.35945688315705,22.445433352550232,40.44891489069247,44.730403240123664,31.839555615327505,43.11146958415914,77.41540533800685,53.43179291426188,1
19.17462748480566,84.17387396165492,86.52384188596466,47.78092585532386,30.289031924850782,66.06723263560647,27.573804469191547,53.64490623153727,0
47.1935488862602,94.67433447207779,97.63715780669096,79.76839130836684,42.8769207936613,73.0132039332874,74.43250923872102,73.21830855325054,1
49.02733561309198,69.27109076689275,18.858211598054098,34.72461268817932,60.007064237380895,31.10010434066367,31.27254943012269,46.104199010733524,0
84.90434324401903,97.13064021468844,62.47755424227587,85.12557847053708,97.2257331461018,29.327671085501976,53.85964906034809,79.77162262565841,1
49.40581726735359,24.4039426916948,78.42641382357957,52.70232218580744,55.5461547352321,30.053837905059215,32.474132178469446,47.61712683144179,0
90.5682897724972,21.57192711794231,36.6281827954965,41.36474642516227,57.215803392126915,64.91561384118367,57.46319806805333,55.46548784528521,1
24.72922676455056,37.49339632445708,85.4870707810033,69.00709603827673,69.93192401074195,71.6162604281084,79.03224152316233,49.60536870492209,1
22.64867853771579,47.32867079460899,61.162194820934296,45.07651866378608,85.55830986297492,56.605800686983514,79.49020715675033,45.32818596956438,0
86.16124135049353,58.383318632279845,90.76417950970799,64.96991524295845,86.02194390669774,45.247263647321944,57.905356682518814,75.61232400665914,1
60.51288328036622,26.398377271685646,49.88420053612325,91.38701380413409,68.46657922917939,32.200526594957395,45.1084508487684,49.614072097126204,0
33.328240773015985,19.985850543885803,92.19683668032214,53.85658626054972,42.602805793662895,65.87817532461892,18.58515650344125,44.14685043670511,0
40.24176852806511,74.2426772559114,68.70158184554103,96.54447580340283,67.62861677264353,56.20046989021862,78.91460505472061,61.35001304395813,1
90.26622975712425,75.65567573746813,95.05689788395037,80.56041365905418,87.34411506095412,27.128325694690975,76.59308023950302,83.09977565886071,1
53.20709596218949,62.24830419290202,70.32819275858854,95.58520933644556,96.76624651452997,41.05825963903242,76.7002797950333,63.755697950961604,1
77.99868303482148,45.719428905043905,27.90958198913768,21.27575682285758,80.18745020233428,57.175979345352474,96.84321355959409,57.08543268278295,1
55.197876495492245,96.23335832590722,50.92608017552479,81.4945720447978,24.785541784946567,62.43693681102111,82.16478295885794,66.10690406998522,1
91.9761333775911,83.80664724939453,20.957658176093936,47.81618730453874,21.8958777851081,26.742583289164642,72.02445029339873,65.75879506333482,1
75.06065570493585,79.89765462013011,87.23652384445303,77.1545174781208,82.06972736853056,21.91709678586234,36.76281203530389,74.58815560404156,1
67.75182187001965,86.65002436998586,18.36000999517273,59.17034736930798,72.18299194915178,20.368583130289057,50.108444604271035,59.13916409868888,1
89.65079051069574,71.7290247084687,37.012669068847785,86.22249037055302,45.842513872761145,86.26757369152476,41.91549208951244,69.72497017084781,1
65.22562007065193,49.75520541982672,39.986004060405364,88.92460497374954,33.007494555159305,24.78492729886105,45.35415508365283,52.868528287337064,1
75.4111318113254,82.59452847810253,97.89946960534118,41.70896456089319,50.635356090502576,28.945702242370103,63.989754369842686,75.88641103773818,1
97.80640298103337,74.07048080965268,65.61702723306973,49.389527433743524,91.22390082284439,57.75332769042795,28.74935306504492,77.22907214299184,1
47.23027705593068,23.37333350782135,34.158323015102525,19.413502479992978,54.262393320013075,68.76322119614377,45.46339699031262,38.600720648874706,0
51.63054172042217,94.73674182756608,78.15704972599323,61.2685309555961,40.76327000894602,89.75974390183961,36.80776935045276,68.81625071507966,1
44.02741844133416,90.72518515383588,60.36336442280579,77.38543595343813,65.25958353310129,70.2751367207596,41.95066332118604,62.90710660391134,0
37.309764930133035,43.79938777349322,30.435325126673796,87.9451492232646,40.65975466000913,62.91915155315077,81.35795401130993,43.73943016664135,0
80.70592875005708,53.07090068673543,56.10058468693805,97.57613991480198,71.96779815832193,83.17107544943062,90.20431753753856,69.8808837245961,1
81.00718689834713,32.81434759628541,62.973658699005775,26.15153258516359,70.23377012511988,94.42795425502487,59.0185651440089,61.64242515875986,1
52.63779942942138,20.867420113453054,94.78196178633763,26.240214730412703,21.286327464387753,37.68532892039508,23.242434713470594,48.01919247736158,1
54.409427392940984,59.28702410056899,43.005595922286716,22.076838605990886,26.928029459938138,48.760350239194246,22.842276066122892,48.49654951569125,0
73.85517804879308,34.56164332198496,42.16572550269108,49.5300621742478,51.32877064553183,18.132856613984043,26.965629679895805,50.220734203795004,0
87.02116509927025,18.09864500095265,58.653388465030005,57.160160520576646,44.647532880851024,52.50616161171597,80.44649100212675,58.45076402875227,1
85.29629649719652,38.827883473220005,43.79923527741839,37.39862824226662,56.38907204408521,72.66066861270504,36.26023003707364,58.45595164461399,0
44.45885936438933,92.43076940713203,21.885543187756646,54.861568419165295,74.92464332774222,30.036320924597923,21.789921600438547,52.126024480467805,0
29.05642973108246,91.50585548245463,18.740782545689875,33.065757984908146,20.502681032131562,26.85035740497626,67.6119429302637,44.195907753244484,0
37.33111269912686,63.536964034454144,65.21563062129009,85.95482664718233,18.379311432949912,86.26955674738934,67.52952691415791,54.89991766464993,1
31.019478888396605,79.83499105082272,86.43932334324685,38.34107870033259,91.50349447221447,54.35659442389262,66.27395634666573,60.62718623944914,0
96.7719626894115,46.922886291135946,83.05274766560903,43.47192942627677,81.93708177931927,66.0587135090114,35.30845561803211,73.55026706383178,1
51.122087503138914,43.410850749084936,24.24867144642911,20.3867816079758,45.71829243257447,19.522731825398928,31.239020606542002,39.43851892628024,0
76.01466566806951,74.64729885468702,77.08643091659061,43.3722536903983,89.20155656941564,65.50644384227581,28.082107339730122,71.99236195290521,1
29.49749291644273,73.44763415437612,31.835514915366247,58.58341612656346,97.34195807429685,18.32060837866716,19.326384151804554,44.73175237898884,0
97.44676655444053,64.77110673073324,28.15279804148105,89.78417598032749,88.43042401021538,60.89603304891002,67.74336238886053,71.27240435644939,1
39.85497532007011,22.041575709760412,65.56540871126916,41.58041545622104,71.08968373282815,84.8996141474081,19.452843513149126,43.42384487419879,0
65.6571019748582,36.50244317494818,87.91107983230411,38.29316052494628,66.86161065883346,62.28326720716892,49.69332000473992,60.544380371182655,0
72.20966108798353,76.0615707772347,63.35502362555094,78.67377897478033,96.67336607943501,51.54179103206441,59.16664415084247,71.26255781206922,1
18.99759023529706,81.68228450483028,59.61840536367951,50.636914428845216,25.525757047151664,89.17251373403178,49.600579203244514,49.74019700196111,0
72.60652785673763,29.94993250945206,94.9239703632826,32.27534094574647,33.96335943195923,86.7186288446171,91.00661953135449,64.08275938756157,1
34.97179260186411,55.584071053986236,76.6795923650264,88.26925870486413,48.32421560298442,59.361558947954336,77.3373128415788,55.13668095202336,1
76.49087813222363,80.6368104020868,63.59470549132211,26.369207744382017,90.31786327024321,87.24580314568226,81.84779486546664,73.9389844963531,0
25.98899817285836,34.35178936651434,77.48802920861215,19.851207566555715,96.33797069658237,48.171574428454456,75.54500269526588,45.176990313194366,0
89.00568707904347,49.570391052006585,43.530599087973286,66.69929031185974,64.47914989984406,50.73119820998377,66.14198046941668,64.65328900281672,1
92.83050956531957,55.41122053012772,33.739374460050506,48.17647863064031,49.52855860744949,28.488695442097587,31.029720044364392,60.95253100863148,1
72.76496587149418,45.15822033671222,94.3918713484646,37.487739628688594,25.913960408385783,78.28036504002063,88.48288415342961,67.14391487042018,1
40.24906854971903,34.16704813163824,32.861290789686976,59.76098410932099,55.47333129974167,38.75518718836274,21.61384935915411,37.98136178107759,0
56.519307226102455,94.74658781084867,70.20153606021306,57.640524530289476,26.855365922369288,38.19490324396698,41.58191596596342,65.7223471770201,0
79.18428420857875,88.13686378116955,90.13134828531507,96.76548866006033,96.5893346483626,94.23993062143852,23.745771240230752,83.34201133386257,1
29.023482874224413,42.357322118082635,62.231860325156916,25.758231096438344,85.6637566241714,67.34049432618473,61.389152184176396,45.20150331207913,0
31.224905869383292,38.26043795201579,30.824961998580644,86.15465262358389,64.73822880489746,76.81035420157068,41.682629032802055,40.12811217514694,1
47.700210967062176,50.3883971541227,78.80119773952279,79.78823901396544,34.54508220112254,93.32310853904792,27.652426995494913,56.81785551238854,1
89.68976659389043,26.031651651984745,39.16318489210489,85.71828288543657,32.359365787687,51.08543450479759,53.9887439955301,56.88955955795137,1
37.620717841856774,74.81961610687893,86.1067719521763,87.96601118844575,45.14577165892487,60.468031543025155,37.872512309252116,60.66612599678726,1
37.583720124011634,30.90032502815393,93.20152086460118,89.03910628844639,80.18869706621538,59.41292170301832,57.24863324094975,53.81415538829428,1
60.379653294599834,60.92544108616714,52.76504677581523,28.540386631365397,28.05310822948288,94.17997726765466,56.562460766908046,57.284044924585324,1
94.25644199241512,31.086150216808797,62.353324163194685,34.61738026812314,38.25476849012812,20.404366300894303,27.516264859216903,59.27159608010455,1
91.34787261033566,43.72263931858654,66.65033695316733,55.20113055914184,50.03609961962226,60.55088730768545,32.97911556922732,66.17084428668142,0
97.08831188156613,83.46462949630904,77.32917061852123,55.5007437611162,30.230169770106876,91.65326866188542,45.310965390538215,81.44765803551199,1
22.0085351757547,45.3922941448503,81.55656243967076,67.81669959905665,78.06708677958878,81.49083070899019,34.95636888644341,48.47892263436483,1
91.90266528745441,53.03916823362981,69.12109194113316,18.18470180693936,97.46947987289424,40.47171087713241,22.965048523212417,68.20449035125205,1
54.66096332292112,28.32240457456334,30.18613681260606,68.58262504241682,49.43419132561866,91.7481960123996,43.532519568645604,44.914042266638475,0
76.09441027071209,54.88795441239261,70.79610409034231,65.97562853727923,55.82271782071986,94.00488756995497,45.41709142039647,67.57526928333337,1
32.17884009994181,72.24752487038626,85.6806049046327,21.220299195193903,53.97061507381444,89.3990151749861,77.9694895138294,58.588567181393934,0
97.34461731981025,60.5131049277795,70.7996575040921,42.19842249103425,93.80284797327938,47.306839084522906,77.08085701493029,76.37827212288522,1
50.25121632952656,62.945514405039944,75.5826028017237,58.71473214010834,90.56690615276068,51.54407903422482,69.76574385146601,61.97039793586701,0
45.38899466400433,50.652533458481045,53.20400865868419,28.06456146498282,25.337894324720537,71.39919385174063,70.44141906744417,48.95223666420302,0
71.03277713680762,19.581315627415336,44.12374741374239,33.824787780735754,80.25211380352098,86.85043211169041,37.734430178091785,50.51463858118693,0
71.4279327078389,28.349024276661957,40.01220204813707,29.09235969867356,40.681661327938336,71.97892378794224,90.8261528148202,51.71842780800523,0
34.20179263393488,61.36632279605753,74.11128809947459,94.23379747884526,66.8048386309739,38.40855448219045,68.0382525531149,55.50873789804274,1
43.6392929342413,96.09027125533662,49.97409081309095,72.83421766088114,19.85820658774068,50.00491569078043,88.00860906580093,60.82643595369696,0
66.81819555465967,53.51543091167811,92.87499995485807,86.31875009177833,43.77725390583506,61.56387216330717,57.18594048739702,67.7825169954379,1
68.576200009189,44.72890135670045,37.53640006127106,91.01374682044289,91.90995995988051,85.46583086095832,96.2563544611649,60.92346995976781,1
77.59932206237508,79.17337828495997,79.00720735701125,56.44861047538452,54.516175561141736,37.21810209192025,69.58553554874324,73.642969948333,1
41.145610888186766,38.624672776188355,64.87690992768438,50.79859105800345,35.508528703570576,83.28448134022649,86.84559354355008,49.85437372271686,0
31.41596157422248,18.60056262399999,44.8903974823499,81.8008668544602,85.13390929874595,29.066325609283936,79.94687209464409,38.42120539630455,0
27.256333384754356,49.20500721252234,97.88876120095327,33.40726585847278,30.317086606210115,51.82402660374348,67.57348207758892,50.574813785286025,1
92.63206259306025,96.46569164264274,23.57125092731157,29.039801387832426,81.25903791167951,39.650572181668835,88.78792476050884,73.18876181577856,1
71.07626057832694,26.947584190454172,84.60234279392057,32.10851040064607,51.879631574372304,62.1747942847464,58.061291926422264,58.745267218121434,1
72.89303324921204,70.21493878954041,97.36336044224439,97.95375273793502,59.31675221085128,25.615926956869117,76.22746391749746,75.49466321421583,1
96.13312625732713,43.466111010321626,54.89671086700591,51.98215398523647,22.11353236455435,71.78115449787558,46.267015605477425,65.09965693870328,1
80.99710997052017,84.56960602255889,83.69846292782763,51.33327984319041,43.723654579271965,77.90566237336438,82.11115470741784,78.98477015604955,1
57.30059571130929,89.44248156290425,29.512695686284662,88.32550237271681,25.687618637750504,30.28204176436911,60.70720106191683,58.5684862187789,0
23.4014784149932,22.22456811200883,18.04149953325644,52.905332775541055,79.96991050337839,20.787068022393253,70.18060851726844,28.547105370830174,0
83.85018539329492,31.44006788622969,29.74909878571234,86.86407788964289,83.84996879600757,61.11534130113495,83.53599034351842,58.92567053286831,1
25.420486193959583,49.55852143510035,77.02380448850982,38.59615674591707,78.18631315468423,58.33428835126511,78.02127903585864,49.34846328874916,0
55.174371028586364,47.43234721774541,35.53513731829059,34.670347314801205,78.11926484571168,27.51282784271684,24.87858800887561,46.53519552870497,0
32.103309201770415,32.027720916313754,83.84860982455199,49.88052987793699,97.23107658883859,28.97690062324899,70.28318605549147,48.33139507188428,0
53.898360576100046,49.43345413576591,88.00673592432659,96.04765166627197,87.8287167019343,33.38405432281064,35.663833696714725,61.4703497398284,1
70.48591032760507,41.126686531055334,76.77801046244639,63.313652064771574,62.07270147923224,84.28375398710287,74.84262173941423,64.53297880344093,1
20.126221199783338,21.956730971681253,66.12467619648126,56.89536604978204,38.81477242743931,51.49248698518413,78.63282549862885,37.05006795019245,0
84.12891877263439,62.897845431203535,48.82955846856824,39.65574091960856,59.75347766154027,43.17996948515048,63.12761096377783,65.22133457344043,1
72.13219060077101,23.286336873551587,18.08539720181978,34.98217110725943,89.56091981750248,69.70326105828474,31.75682815496183,45.98508937592213,1
89.2211169458895,55.5964752229872,56.08734053429285,92.84335550741241,22.758935374667203,35.214261970297486,64.8617060123778,67.12789078690443,1
33.638920766560325,72.36216073671662,35.12738314693762,25.93255764790515,34.55881277126718,51.81872274176498,32.09106393384639,44.109696936601985,0
28.775361993867783,86.82255089751527,43.631776287784625,46.860694921460286,22.421632760098213,46.58956988016433,39.184574185726376,48.256193267161926,0
66.83880538734309,34.431223813792535,89.06923624502724,92.37332967356441,25.986484574143216,26.592236503086177,27.226115048879038,58.42414337800731,1
67.56554050482495,27.75751713676983,86.19058543442131,78.3417211950314,83.58470865904192,60.08484215088167,97.73417692153228,63.81270799408981,1
21.5340082355329,50.10119713488907,43.914933515010894,93.89163989701129,64.14887667980743,82.49527723557802,31.627295492681508,42.453343334414875,1
96.29073151203511,57.891163750105214,57.493766101651666,95.67077828365902,48.458588897371605,49.80200196439944,64.78021622439493,72.60887945556019,1
28.244208843822953,43.68685011294839,33.45666579561044,26.262678328563968,87.29156850648161,65.14649329019808,46.693823322232895,38.76824695507105,0
50.693550189337024,52.52152029498837,68.65193457157676,92.14155131911946,92.6223695725586,49.31935836245307,44.340996767821565,58.52472335542804,1
54.0837200148204,63.4347384342794,54.945432915979865,70.70027278533607,62.35192187038109,43.65724373552609,45.65846446101061,56.89546833956567,0
48.287423004778475,25.571181459951095,31.28501059311785,75.8491041716309,49.1277369217664,35.16311780481149,63.01379284598858,40.70808312249368,0
78.44316339787417,38.593788987629715,84.14319055389956,92.20038877000397,65.79156232590725,71.51581271932636,22.20607922584443,66.5178846989974,1
93.64159128175251,49.3987787411955,91.91203204363438,64.31820198001941,18.36950390746621,21.083359945874857,72.43350445359376,72.31688655698684,1
63.01344110655465,20.12259497648595,77.47679689779082,86.17162696553454,57.71339859514466,55.2605952285804,18.437848706770197,53.45988598577527,1
80.93197699948794,44.45728533968843,88.30108958260317,47.844847004644244,63.206232850456445,39.6273430559462,30.847065006793493,66.17700559715553,1
79.99263227050623,57.72723830770253,60.91903390018006,95.23327627853884,95.08639297777229,86.45136973619228,33.00874342120269,70.10202677232414,1
65.5418155441264,88.251793972443,47.957114915915014,26.088493274846797,82.87703217919375,56.541084108973735,63.151414428734284,66.02690811632542,0
96.57154370542756,66.57691443952577,51.99835085328811,47.59874942777582,51.40954341232365,27.4719266542935,81.58004467340575,71.24695228582866,1
85.01734865496329,40.751770765872706,42.303729472795524,87.94674050678506,19.917628442236435,59.63659550137822,55.09405717452008,59.53451169651042,1
73.21014156627677,31.071336011956358,71.46645926361231,48.13872062999012,67.49718225357137,21.207600789822074,54.93817577476075,57.27375937631564,0
59.78007151858977,35.14611222839893,29.169892334329656,33.07794424098411,45.53128624506785,25.744811944397718,93.78558365836835,45.45051285991298,0
50.39952491966538,82.71756820053992,95.95336984870774,24.458822400219127,70.13355743479951,87.71272693929711,68.73875471733827,70.06209281634212,1
52.32208970859301,52.486108611035064,20.871910880588715,60.76806010314203,97.4834397429478,94.69660207775473,21.231938307373056,49.317642738444945,0
74.46376029035906,42.14118933575446,90.23913227249093,21.609179656742285,92.86992816088645,84.99805950302215,27.40035058020812,65.98931578510542,1
22.785946985383937,84.77661314615487,30.46061367796635,60.79185223806964,91.25958863029676,63.39584908394587,49.778664117825926,48.52265517052328,0
53.60128438831938,23.049373656309683,95.5001857089279,42.852334806486624,33.149079333828304,40.88378414723162,95.14985559131831,54.224582785718034,1
25.54288427904056,87.3842432400945,74.62751155211582,84.40153433272225,96.07180322943171,85.37237244134975,93.47058810222823,63.677387523397584,1
28.15482054327358,81.6630852133576,61.65405552648382,61.47964760638885,89.91372610564109,95.7443054917369,74.38706584345448,58.67700685114299,1
56.635071157742715,54.51230863214763,48.907316577854544,46.92792236581301,49.32054733475451,25.180258820095624,24.19488682083506,50.51299614589267,0
80.38958750978495,53.68583143361809,92.45475908356964,66.9776806875162,20.81407857475358,30.601867305398358,34.46558344104061,67.69172580397861,1
96.05888195117285,35.49633809213079,59.260454103044104,92.89415453121569,96.17541839314859,36.90883483068357,21.929411500003212,66.74217498930457,1
30.288146603020678,23.066278296204647,33.60993928738691,63.48557717629883,90.99590370365135,60.9775106955472,68.07916453592645,37.26631654815698,0
34.14938012876329,82.046689653908,67.42311268044665,87.13094633541799,93.90744856046273,45.832062060527385,25.246324682835148,58.55441707659564,0
36.0743166333426,53.02732525406698,93.65549214595787,48.26478578987322,79.6618570932296,61.2381353736604,32.62470163447812,55.70341455894029,0
43.658729516276125,70.2553508018255,71.82827157479147,52.780779744723695,36.29164821296917,75.75254236101411,31.50984332901718,57.02678802849752,1
